"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH-Z";"GRES CH. GRUESA, CH-Z 12.5 KG";8.9200;0.0;8.9200;"bloques";12.5000;16.0000;1018
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH-Z";"GRES CH. GRUESA, CH-Z 12.5 KG";8.9200;9.0000;8.0300;"bloques";12.5000;16.0000;1018
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH-Z";"GRES CH. GRUESA, CH-Z 12.5 KG";8.9200;40.0000;7.1400;"bloques";12.5000;16.0000;1018
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH-Z";"GRES CH. GRUESA, CH-Z 12.5 KG";8.9200;96.0000;6.2400;"bloques";12.5000;16.0000;1018
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH-3";"GRES CH. MUY GRUESA, CH-3 12,5 KG";8.5000;0.0;8.5000;"BLOQUE";12.5000;16.0000;29
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH-3";"GRES CH. MUY GRUESA, CH-3 12,5 KG";8.5000;9.0000;9.4800;"BLOQUE";12.5000;16.0000;29
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH-3";"GRES CH. MUY GRUESA, CH-3 12,5 KG";8.5000;40.0000;8.9500;"BLOQUE";12.5000;16.0000;29
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH-3";"GRES CH. MUY GRUESA, CH-3 12,5 KG";8.5000;96.0000;8.4300;"BLOQUE";12.5000;16.0000;29
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH-N";"GRES CH, NEGRO 1200º CH-N 12,5 KG";10.3400;0.0;10.3400;"KG";12.5000;16.0000;19
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH-N";"GRES CH, NEGRO 1200º CH-N 12,5 KG";10.3400;9.0000;9.3100;"KG";12.5000;16.0000;19
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH-N";"GRES CH, NEGRO 1200º CH-N 12,5 KG";10.3400;40.0000;8.2700;"KG";12.5000;16.0000;19
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH-N";"GRES CH, NEGRO 1200º CH-N 12,5 KG";10.3400;96.0000;7.2400;"KG";12.5000;16.0000;19
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CT";"GRES CT 12.5 KG";8.2200;0.0;8.2200;"BLOQUES";12.5000;16.0000;28
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CT";"GRES CT 12.5 KG";8.2200;9.0000;7.4000;"BLOQUES";12.5000;16.0000;28
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CT";"GRES CT 12.5 KG";8.2200;40.0000;6.5800;"BLOQUES";12.5000;16.0000;28
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CT";"GRES CT 12.5 KG";8.2200;96.0000;5.7500;"BLOQUES";12.5000;16.0000;28
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"3409";"GRES DE PUISAGE GT 110 P 10KG";13.6100;0.0;13.6100;"BLOQUE";10.0000;16.0000;3410
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"3409";"GRES DE PUISAGE GT 110 P 10KG";13.6100;10.0000;12.2500;"BLOQUE";10.0000;16.0000;3410
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"3409";"GRES DE PUISAGE GT 110 P 10KG";13.6100;50.0000;10.8900;"BLOQUE";10.0000;16.0000;3410
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"3409";"GRES DE PUISAGE GT 110 P 10KG";13.6100;100.0000;9.5300;"BLOQUE";10.0000;16.0000;3410
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRLF";"GRES LILA CH. FINA PRLF 12,5KG";6.7900;0.0;6.7900;"KG";12.5000;16.0000;1463
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRLF";"GRES LILA CH. FINA PRLF 12,5KG";6.7900;9.0000;5.9900;"KG";12.5000;16.0000;1463
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRLF";"GRES LILA CH. FINA PRLF 12,5KG";6.7900;40.0000;5.5900;"KG";12.5000;16.0000;1463
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRLF";"GRES LILA CH. FINA PRLF 12,5KG";6.7900;96.0000;5.2700;"KG";12.5000;16.0000;1463
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRLM";"GRES LILA CH. MEDIA PRLM 12,5KG";6.7900;0.0;6.7900;"KG";12.5000;16.0000;1462
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRLM";"GRES LILA CH. MEDIA PRLM 12,5KG";6.7900;9.0000;5.9900;"KG";12.5000;16.0000;1462
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRLM";"GRES LILA CH. MEDIA PRLM 12,5KG";6.7900;40.0000;5.5900;"KG";12.5000;16.0000;1462
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRLM";"GRES LILA CH. MEDIA PRLM 12,5KG";6.7900;96.0000;5.2700;"KG";12.5000;16.0000;1462
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRNF*E";"GRES NEGRO CH FINA PRNF*E 1260º 12,5kg";7.5600;0.0;7.5600;"KG";12.5000;16.0000;20
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRNF*E";"GRES NEGRO CH FINA PRNF*E 1260º 12,5kg";7.5600;10.0000;6.6700;"KG";12.5000;16.0000;20
